OrderID,CustomerID,SKU,Description,OrderDate,State
32337,2140,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-12 21:37:04,Delaware
32338,1991,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-31 19:16:43,Idaho
32339,7081,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-19 13:40:02,Ohio
32340,1030,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-18 21:37:53,Texas
32341,4253,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-15 18:49:43,Florida
32342,4608,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-17 00:50:32,Wyoming
32343,6502,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-28 17:40:11,Florida
32344,1007,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-02 07:21:38,Missouri
32345,4639,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-17 23:36:06,Kansas
32346,182,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-01 10:54:18,Massachusetts
32347,1846,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-08 03:57:10,Montana
32348,407,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-12 17:07:08,Georgia
32349,1417,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-02 04:26:54,Tennessee
32350,1497,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-27 15:42:08,Washington
32351,4919,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-17 09:36:29,Tennessee
32352,5556,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-19 01:23:17,Montana
32353,2262,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-31 21:58:40,Kansas
32354,3511,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-12 16:12:29,Iowa
32355,6486,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-19 07:08:07,Maryland
32356,2123,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-15 00:57:08,Texas
32357,6269,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-04 22:56:31,Missouri
32358,6587,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-03 23:44:13,Rhode Island
32359,456,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-24 13:58:43,North Dakota
32360,5017,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-26 10:20:05,Massachusetts
32361,7283,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-13 00:53:49,Colorado
32362,2343,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-04 17:54:02,Massachusetts
32363,4597,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-16 13:39:01,Georgia
32364,2211,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-04 11:57:23,Rhode Island
32365,6688,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-25 06:18:44,California
32366,919,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-14 21:28:56,Kentucky
32367,2023,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-28 10:04:44,Nevada
32368,1881,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-11 05:55:28,Missouri
32369,4678,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-13 15:07:33,New Mexico
32370,5355,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-30 12:07:27,Mississippi
32371,2183,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-04 12:17:05,Arkansas
32372,2254,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-09 09:02:29,North Carolina
32373,6991,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-28 04:57:40,Nevada
32374,2197,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-17 02:52:34,Delaware
32375,5827,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-08 19:22:15,Indiana
32376,6124,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-10 16:36:55,Hawaii
32377,2488,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-21 07:42:05,Hawaii
32378,3613,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-19 02:05:28,Oregon
32379,6163,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-20 05:41:29,New York
32380,6032,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-19 23:45:55,Wyoming
32381,4880,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-05 01:13:52,Delaware
32382,3643,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-22 04:50:25,Delaware
32383,6035,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-26 03:31:26,Wyoming
32384,2171,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-02 23:25:28,Rhode Island
32385,5715,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-24 13:14:46,Iowa
32386,729,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-30 00:41:46,Kansas
32387,2453,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-19 21:10:57,Hawaii
32388,5279,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-08 15:12:59,Connecticut
32389,5236,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-09 04:08:05,Alabama
32390,2476,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-09 15:26:19,Alabama
32391,971,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-21 04:27:13,Connecticut
32392,5270,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-27 16:31:59,Connecticut
32393,1891,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-14 12:00:55,New Mexico
32394,7212,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-17 00:17:39,Georgia
32395,6723,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-04 06:11:34,Utah
32396,1494,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-13 10:19:34,Texas
32397,3861,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-05 10:22:34,New Jersey
32398,5530,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-24 00:22:25,Kentucky
32399,4922,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-20 02:36:41,New Jersey
32400,6976,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-03 17:48:23,Nevada
32401,2924,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-19 23:40:22,Mississippi
32402,4733,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-01 01:49:06,Maine
32403,2162,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-25 07:41:07,Michigan
32404,5054,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-15 06:22:32,Arkansas
32405,615,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-19 09:31:12,North Dakota
32406,7323,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-08 16:58:57,New Jersey
32407,685,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-18 23:56:15,Alabama
32408,2793,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-09-30 08:14:57,Oklahoma
32409,570,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-21 12:14:54,Nebraska
32410,4543,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-23 18:01:12,Colorado
32411,5801,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-18 01:05:38,Indiana
32412,3633,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-30 23:23:20,Ohio
32413,6344,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-19 21:56:07,Arizona
32414,2988,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-20 15:20:00,Washington
32415,5566,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-19 17:49:53,Montana
32416,6902,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-29 08:34:53,Illinois
32417,4249,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-10 09:49:44,West Virginia
32418,2376,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-29 19:50:28,Kansas
32419,2091,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-29 18:42:16,Ohio
32420,6541,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-22 06:50:14,Florida
32421,6632,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-20 23:25:49,New Hampshire
32422,5051,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-13 10:48:08,Arkansas
32423,1937,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-16 07:59:06,Alabama
32424,6147,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-11 12:50:12,Hawaii
32425,1836,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-16 13:22:01,Maine
32426,5787,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-09-25 22:31:00,Pennsylvania
32427,5974,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-18 18:29:46,Minnesota
32428,1401,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-12 19:37:30,New Mexico
32429,1068,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-17 04:32:02,Hawaii
32430,2890,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-05 23:39:50,Delaware
32431,7089,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-23 11:58:00,Ohio
32432,5910,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-02 07:18:44,Louisiana
32433,5327,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-02 05:35:10,Idaho
32434,627,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-30 22:12:48,Massachusetts
32435,964,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-02 00:43:28,Missouri
32436,5021,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-12 08:10:16,Massachusetts
32437,2335,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-02 08:28:46,Iowa
32438,2786,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-24 03:08:41,Oregon
32439,6421,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-21 05:39:53,North Carolina
32440,3067,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-05 15:40:54,Nevada
32441,2255,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-29 05:40:43,Pennsylvania
32442,502,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-20 09:51:53,Oregon
32443,4045,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-09 09:51:18,Oregon
32444,2330,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-18 03:22:58,Wisconsin
32445,4021,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-31 01:42:38,Colorado
32446,5913,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-02 12:15:01,Louisiana
32447,1208,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-15 04:23:03,Utah
32448,253,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-08 10:44:20,Missouri
32449,5792,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-03 01:24:50,Pennsylvania
32450,6246,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-08 06:32:06,Washington
32451,1267,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-31 13:34:28,Nebraska
32452,1337,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-04 07:05:52,New Mexico
32453,6872,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-13 11:41:16,Maine
32454,4970,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-29 01:21:13,New Jersey
32455,1241,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-25 00:44:46,West Virginia
32456,2455,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-19 19:37:27,West Virginia
32457,7061,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-24 20:19:48,Ohio
32458,1560,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-17 18:41:55,Ohio
32459,3892,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-21 22:24:21,Massachusetts
32460,3715,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-27 09:55:40,Florida
32461,6776,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-09 23:53:53,Texas
32462,6933,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-24 06:14:44,Illinois
32463,5813,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-17 15:11:03,Indiana
32464,1381,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-21 08:27:30,New Mexico
32465,4214,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-26 19:43:57,West Virginia
32466,5016,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-09 16:41:51,Massachusetts
32467,5416,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-06 11:22:02,Tennessee
32468,4201,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-09 06:59:51,Wisconsin
32469,2403,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-13 11:50:37,Nevada
32470,3063,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-27 16:30:04,West Virginia
32471,2753,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-26 10:40:27,Michigan
32472,6753,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-17 12:41:46,Texas
32473,6093,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-16 11:58:06,Vermont
32474,4826,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-05 04:25:29,Michigan
32475,4210,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-19 23:08:08,Arizona
32476,954,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-13 09:53:43,New Mexico
32477,406,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-13 14:08:31,Iowa
32478,3202,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-09-26 12:07:06,Colorado
32479,6722,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-15 11:04:35,Utah
32480,5211,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-25 14:05:42,Alabama
32481,2451,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-29 07:27:02,Kansas
32482,4467,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-24 01:32:20,Wyoming
32483,5616,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-15 05:00:24,Wisconsin
32484,4442,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-01 05:58:32,Montana
32485,5544,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-15 19:32:23,Kentucky
32486,2457,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-23 05:29:44,North Dakota
32487,3094,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-18 15:06:13,Wisconsin
32488,5362,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-30 11:03:32,Mississippi
32489,3746,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-26 13:30:30,Georgia
32490,1600,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-01 13:17:29,Utah
32491,5438,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-15 03:50:27,Tennessee
32492,2954,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-20 08:11:15,Pennsylvania
32493,6042,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-28 04:41:57,Wyoming
32494,2760,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-17 00:05:57,Tennessee
32495,5682,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-24 20:26:00,New Mexico
32496,6353,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-09 17:24:27,North Dakota
32497,3072,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-15 08:36:20,Hawaii
32498,1039,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-01 09:54:45,Maryland
32499,4831,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-06 21:14:33,Mississippi
32500,3218,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-07 09:42:51,Kansas
32501,3814,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-11 14:37:27,New Mexico
32502,6020,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-06 00:36:53,Wyoming
32503,847,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-30 10:32:57,North Carolina
32504,2086,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-12 18:58:47,Idaho
32505,4892,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-22 09:52:16,Pennsylvania
32506,5777,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-05 17:35:40,Pennsylvania
32507,949,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-19 08:21:54,Illinois
32508,7273,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-23 23:33:29,Colorado
32509,3372,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-27 10:52:15,Mississippi
32510,2561,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-23 20:51:44,Massachusetts
32511,4834,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-16 22:28:22,South Carolina
32512,2055,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-03 20:17:07,Delaware
32513,4190,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-05 11:12:01,Maryland
32514,2500,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-30 07:00:33,South Dakota
32515,1138,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-09-27 00:21:41,Utah
32516,6161,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-26 10:50:39,New York
32517,4322,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-31 15:39:25,Montana
32518,2616,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-24 09:25:09,Vermont
32519,1659,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-14 04:41:22,Missouri
32520,4280,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-22 18:00:59,New York
32521,2762,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-03 23:49:57,North Carolina
32522,1223,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-12 15:48:48,Alabama
32523,1685,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-12 20:42:48,New York
32524,4094,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-12 22:04:12,New York
32525,4962,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-03 17:48:57,New York
32526,934,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-09-26 10:16:55,Rhode Island
32527,2496,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-12 01:54:11,Mississippi
32528,5862,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-01 05:00:56,South Dakota
32529,5156,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-12 02:43:15,West Virginia
32530,3358,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-07 07:04:38,South Carolina
32531,6458,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-16 16:15:36,Maryland
32532,4884,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-17 19:25:16,Colorado
32533,7249,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-06 18:37:39,Georgia
32534,291,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-16 18:34:59,Idaho
32535,4555,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-12 02:02:30,Alabama
32536,3413,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-28 00:33:12,New York
32537,1137,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-29 01:08:39,Oregon
32538,4680,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-08 12:05:08,Alabama
32539,7069,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-29 18:52:21,Ohio
32540,6641,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-06 00:50:11,New Hampshire
32541,7386,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-01 23:34:48,South Carolina
32542,6151,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-17 01:46:27,New York
32543,883,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-01 05:31:25,Kansas
32544,3530,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-09 23:40:03,Arkansas
32545,5060,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-29 11:15:01,Arkansas
32546,2852,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-03 01:19:10,New York
32547,4011,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-09-29 11:25:07,Missouri
32548,498,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-15 11:23:17,Hawaii
32549,5506,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-07 18:09:41,Kentucky
32550,7143,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-11 07:17:26,Kansas
32551,4162,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-15 05:43:44,South Carolina
32552,5448,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-09-23 05:12:01,Tennessee
32553,2384,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-29 18:36:46,Texas
32554,2829,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-02 02:26:09,Louisiana
32555,793,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-02 13:52:29,Massachusetts
32556,5127,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-24 07:06:59,Oregon
32557,6510,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-08 22:12:32,Florida
32558,1877,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-24 09:19:01,Ohio
32559,6354,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-13 16:49:38,North Dakota
32560,2189,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-02 20:27:37,Vermont
32561,5714,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-09 17:50:26,Iowa
32562,4601,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-31 14:12:05,New Mexico
32563,7285,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-23 19:05:15,Colorado
32564,882,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-18 01:00:03,Colorado
32565,4256,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-08 14:29:24,California
32566,1725,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-22 19:33:27,Delaware
32567,3685,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-01 11:53:32,Nevada
32568,2349,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-05 03:55:41,Colorado
32569,714,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-03 19:28:42,California
32570,4849,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-16 07:12:17,Connecticut
32571,4053,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-06 12:27:39,Colorado
32572,856,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-01 17:32:35,New Jersey
32573,1415,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-18 19:23:57,Alabama
32574,3208,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-22 13:16:07,West Virginia
32575,2270,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-05 22:29:20,South Dakota
32576,1793,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-08-29 12:11:04,New Mexico
32577,5091,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-11 11:58:27,Arkansas
32578,3826,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-01-08 08:14:56,North Carolina
32579,3294,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-03 21:58:13,Maine
32580,1037,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-07 18:57:37,Nebraska
32581,1057,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-03 16:50:52,California
32582,5370,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-02 22:14:24,Mississippi
32583,5206,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-16 22:54:25,Alabama
32584,4734,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-09 05:21:54,Nevada
32585,2502,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-04-10 07:50:25,Indiana
32586,4730,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-14 03:50:41,Iowa
32587,2332,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-27 03:37:51,South Dakota
32588,7388,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-09-07 09:22:52,South Carolina
32589,2065,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-08 00:26:16,Iowa
32590,823,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-12-10 12:59:58,Minnesota
32591,289,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-11-02 06:43:41,Nevada
32592,7126,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-10-28 02:03:32,Kansas
32593,3595,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-02-19 09:10:28,Oklahoma
32594,6069,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-03-11 08:18:45,Vermont
32595,659,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2024-09-27 10:53:34,Pennsylvania
32596,642,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-06-25 21:16:30,Maine
32597,3528,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-07-22 13:12:58,Indiana
32598,2091,ENT-48-40F,Enterprise 48-port 40G Fiber Switch,2025-05-25 13:38:56,Ohio
